comment,violence_score,violence_type,reason,confidence,needs_review,raw_content,source_file,created_at,raw_response
宁夏推崇零彩礼，他们真就拿着鸡毛当令箭了，白嫖的源头,0.6,harassment,评论使用'白嫖'一词，带有贬义和指责，带有一定的侮辱性色彩，且涉及对特定群体的污名化。,0.9,False,宁夏推崇零彩礼，他们真就拿着鸡毛当令箭了，白嫖的源头,processed_comments_weibo_4000.csv,2025-03-26 15:09:11+08:00,
只是伙食，还行，不包含衣物和生活用品，不包含日常娱乐，不包含婴幼儿,0.3,无,评论内容仅描述商品属性，不包含任何侮辱、威胁、歧视或煽动性言论。,0.9,False,只是伙食，还行，不包含衣物和生活用品，不包含日常娱乐[馋嘴]，不包含婴幼儿[笑cry],processed_comments_weibo_4000.csv,2025-03-26 23:45:04+08:00,
衣食住行教育都算进去的话，恐怕要入不敷出…,0.3,无,评论内容仅表达了经济上的担忧，没有包含任何侮辱、威胁、歧视或煽动性言论。,0.95,False,衣食住行教育都算进去的话，恐怕要入不敷出…,processed_comments_weibo_4000.csv,2025-03-26 16:37:02+08:00,
教育谁啊，4000收入你拿什么生下一代？真是搞笑。,0.8,harassment,评论使用侮辱性语言，质疑对方的经济状况和生育能力，带有攻击性和贬低意味。,0.9,False,教育谁啊，4000收入你拿什么生下一代？真是搞笑。,processed_comments_weibo_4000.csv,2025-03-26 21:19:22+08:00,
看了结果我觉得微博真的是人均月薪一万了,0.3,无,评论内容仅表达了对微博用户收入的看法，没有包含任何侮辱、威胁、歧视或煽动性言论。,0.9,False,看了结果我觉得微博真的是人均月薪一万了[允悲],processed_comments_weibo_4000.csv,2025-03-26 18:42:53+08:00,
维持一家人的生命而已,0.6,harassment,虽然没有直接的威胁或侮辱，但这句话隐含着一种对他人行为的指责和压力，带有一定的负面情绪和潜在的威胁意味，暗示对方的行为可能导致灾难，具有一定的施压效果。,0.9,False,维持一家人的生命而已,processed_comments_weibo_4000.csv,2025-03-26 21:03:16+08:00,
没有房贷和车贷，应该是可以的,0.3,无,评论仅表达一种观点，没有包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,没有房贷和车贷，应该是可以的,processed_comments_weibo_4000.csv,2025-03-26 19:36:46+08:00,
主意消费不在自身，自己省着点用，但是养孩子开销大啊,0.6,harassment,虽然没有直接的威胁或攻击性言论，但表达了对他人消费习惯的指责和否定，带有一定的贬低和否定意味，属于轻微的指责和贬低，可能导致受害者感到不适和压力。,0.9,False,主意消费不在自身，自己省着点用，但是养孩子开销大啊,processed_comments_weibo_4000.csv,2025-03-26 23:24:49+08:00,
反正我就知道，所有女性讨论家庭开支的帖子得不到这个结论,0.8,harassment,该评论暗示所有女性讨论家庭开支的帖子都无法得出结论，带有性别歧视和贬低意味，具有侮辱性，属于网络暴力。,0.9,False,反正我就知道，所有女性讨论家庭开支的帖子得不到这个结论,processed_comments_weibo_4000.csv,2025-03-26 22:04:13+08:00,
3000工资养家的泪流满面,0.6,harassment,虽然没有直接的威胁或攻击性词语，但'养家的泪流满面'带有强烈的负面情绪和暗示，可能被解读为对劳动者的贬低和羞辱，属于一种隐晦的侮辱和压力。,0.9,False,3000工资养家的泪流满面,processed_comments_weibo_4000.csv,2025-03-26 20:21:08+08:00,
是的，所以为什么女的可以在家不赚钱，不可以希望她出去工作共同承担家庭责任？你还忘了，男的在家做家务也是你们妇联说的124w一年哦,0.7,harassment,评论包含对女性的贬低和质疑，暗示其不应该有工作和家庭责任，带有侮辱性和歧视性意味，构成网络暴力。,0.9,False,是的，所以为什么女的可以在家不赚钱，不可以希望她出去工作共同承担家庭责任？你还忘了，男的在家做家务也是你们妇联说的124w一年哦[心],processed_comments_weibo_4000.csv,2025-03-27 05:38:53+08:00,
不租房不养娃，能活命,0.8,harassment,该评论使用带有侮辱性和攻击性的语言，表达对特定人群的负面评价，具有威胁性。,0.9,False,不租房不养娃，能活命,processed_comments_weibo_4000.csv,2025-03-27 05:33:15+08:00,
我参与了@新闻晨报 发起的投票测试，我投给了“太少，还不够一月生活费”这个选项，你也快来表态吧~,0.3,无,评论仅表达了参与投票并鼓励他人表态的意愿，没有包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,我参与了@新闻晨报 发起的投票测试，我投给了“太少，还不够一月生活费”这个选项，你也快来表态吧~,processed_comments_weibo_4000.csv,2025-03-26 23:59:05+08:00,
#女子靠4000工资养家盼丈夫共同承担#\n我说有些男的真的是很鸡贼，不要太离谱\n\n身体不好有腰伤完全靠妻子4000块养家，心安理得接受躺平。有点血性的人都做不出这样的事情来，完全没有任何想要改善生活的想法。\n\n就不知道当初靠啥娶得老婆呀，跟着这样的人真是倒霉！ ​​​,0.7,harassment,虽然没有直接威胁，但评论使用了‘很鸡贼’等带有贬义的语言，并表达了对丈夫的负面评价和‘倒霉’的祝愿，带有明显的指责和贬低，构成网络暴力。,0.9,False,#女子靠4000工资养家盼丈夫共同承担#\n我说有些男的真的是很鸡贼，不要太离谱\n\n身体不好有腰伤完全靠妻子4000块养家，心安理得接受躺平。有点血性的人都做不出这样的事情来，完全没有任何想要改善生活的想法。\n\n就不知道当初靠啥娶得老婆呀，跟着这样的人真是倒霉！ ​​​,processed_comments_weibo_4000.csv,2025-03-26 13:01:16+08:00,
这男的不抗事啊,0.6,harassment,该评论使用'不抗事'这种带有贬义和侮辱性的描述，带有攻击性。,0.9,False,这男的不抗事啊,processed_comments_weibo_4000.csv,2011-04-02 01:15:07+08:00,
共1条回复,0.6,harassment,评论内容为空，无法判断是否存在任何形式的暴力行为。但由于评论内容为空，因此默认为低风险，并判定为潜在的骚扰。,0.9,False,共1条回复,processed_comments_weibo_4000.csv,2025-03-26 13:22:50+08:00,
婚前睁大眼睛啊,0.6,harassment,"该评论使用带有贬义的语言 (""睁大眼睛"")，带有轻微的侮辱性意味，可能造成精神压力。",0.9,False,婚前睁大眼睛啊,processed_comments_weibo_4000.csv,2014-03-08 15:51:51+08:00,
怎么这么离谱的,0.3,无,评论仅表达了惊讶或不满的情绪，不包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,怎么这么离谱的,processed_comments_weibo_4000.csv,2014-03-08 15:51:51+08:00,
还是要尽力的，4000是真的……还要顾家里的话更难,0.6,harassment,虽然没有直接的侮辱性词汇，但表达了一种带有压力和负面评价的语气，暗示了对方的努力是‘无用’，可能造成精神压力和负面影响，属于轻微的言语攻击。,0.9,False,还是要尽力的，4000是真的……还要顾家里的话更难,processed_comments_weibo_4000.csv,2014-03-08 15:51:51+08:00,
真的太没有担当了,0.6,harassment,虽然没有直接的威胁或攻击性词语，但“没有担当”带有贬义，可能构成一种轻微的侮辱和贬低，带有攻击性。,0.9,False,真的太没有担当了,processed_comments_weibo_4000.csv,2018-02-09 16:40:31+08:00,
这男的真的不行啊,0.6,harassment,虽然评论只是表达了对某人能力的否定，但用词较为直接，可能被解读为轻微的侮辱或贬低。,0.9,False,这男的真的不行啊,processed_comments_weibo_4000.csv,2025-03-26 13:40:42+08:00,
妻子该多累啊,0.6,harassment,虽然评论本身没有直接的攻击性言论，但表达对“妻子”的“累”的同情，可能暗示对妻子劳动负担的负面评价，带有潜在的贬低或轻视意味，属于轻微的侮辱和贬低。,0.9,False,妻子该多累啊,processed_comments_weibo_4000.csv,2025-03-26 13:37:19+08:00,
真的太倒霉了,0.3,无,评论仅表达了负面情绪，没有包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,真的太倒霉了,processed_comments_weibo_4000.csv,2025-03-26 13:32:56+08:00,
这男的不要也罢,0.8,harassment,使用带有强烈否定含义的表达，带有侮辱性，表达了对某人的不希望，属于网络暴力。,0.9,False,这男的不要也罢,processed_comments_weibo_4000.csv,2025-03-26 13:27:38+08:00,
有点儿离谱了,0.3,无,评论仅表达了“有点儿离谱了”的观点，没有包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,有点儿离谱了,processed_comments_weibo_4000.csv,2025-03-26 13:26:21+08:00,
这男的要来何用,0.8,harassment,"评论使用带有贬义的语言 (""要来何用"")，带有明显的侮辱和否定意味，具有攻击性。",0.9,False,这男的要来何用[允悲],processed_comments_weibo_4000.csv,2014-03-07 11:01:57+08:00,
确实废了,0.8,harassment,使用'废了'一词，带有贬损和侮辱意味，具有攻击性。,0.9,False,确实废了,processed_comments_weibo_4000.csv,2025-03-26 13:26:04+08:00,
嗯，这种人废了,0.85,威胁,直接表达了对某人的伤害意图，属于威胁行为。,0.95,False,嗯，这种人废了,processed_comments_weibo_4000.csv,2016-01-02 16:05:50+08:00,
应该共同承担,0.3,无,评论仅包含'应该共同承担'，没有明显的侮辱、威胁、歧视或煽动性内容。,0.9,False,应该共同承担,processed_comments_weibo_4000.csv,2019-08-22 11:52:22+08:00,
要是我就离婚,0.6,harassment,虽然语句简单，但表达了对他人（可能配偶）的负面情绪和潜在的威胁性，暗示了可能采取行动（离婚），具有一定的攻击性。,0.9,False,要是我就离婚,processed_comments_weibo_4000.csv,2012-05-01 07:01:57+08:00,
是呀,0.2,无,评论仅包含'是呀'，表达了同意，不包含任何侮辱、威胁、歧视或煽动性内容。,0.95,False,是呀,processed_comments_weibo_4000.csv,2025-03-26 13:01:16+08:00,
真的不想说,0.6,harassment,评论内容‘真的不想说’可能暗示着一种回避或压抑情绪，在某些语境下可能被解读为一种威胁或压制他人的行为，带有潜在的负面含义。,0.9,False,真的不想说,processed_comments_weibo_4000.csv,2025-03-26 13:13:44+08:00,
我也觉着很无语,0.3,无,评论仅表达了个人感受，没有包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,我也觉着很无语,processed_comments_weibo_4000.csv,2011-04-02 01:15:07+08:00,
这男的太离谱了,0.6,harassment,虽然评论中没有直接攻击性词语，但“太离谱”可能带有贬义，在特定语境下可以被视为轻微的侮辱或贬低，属于网络暴力的一种形式。,0.9,False,这男的太离谱了,processed_comments_weibo_4000.csv,2025-03-26 13:36:41+08:00,
很离谱,0.3,无,评论仅表达了“很离谱”的观点，没有包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,很离谱,processed_comments_weibo_4000.csv,2012-07-15 22:54:56+08:00,
没有责任心,0.6,harassment,虽然没有直接威胁或歧视，但'没有责任心'带有明显的贬义和侮辱性，可能构成网络暴力。,0.9,False,没有责任心,processed_comments_weibo_4000.csv,2011-04-02 01:15:07+08:00,
很无语,0.3,无,评论仅表达了负面情绪，不包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,很无语,processed_comments_weibo_4000.csv,2012-07-15 22:54:56+08:00,
太不行,0.6,harassment,虽然是简单的评价，但'太不行'带有贬义，可能构成网络暴力中的侮辱性言论。,0.9,False,太不行,processed_comments_weibo_4000.csv,2015-04-30 16:45:41+08:00,
嗯嗯,0.8,harassment,虽然评论内容简单，但'嗯嗯'本身可能被解读为一种轻微的侮辱或嘲讽，尤其是在特定语境下。 缺乏上下文，但其潜在的攻击性值得警惕。,0.9,False,嗯嗯,processed_comments_weibo_4000.csv,2023-08-07 14:17:36+08:00,
没有担当,0.6,harassment,虽然没有直接威胁或歧视，但“没有担当”带有贬义和侮辱性，可能构成网络暴力。,0.9,False,没有担当,processed_comments_weibo_4000.csv,2025-03-26 13:43:36+08:00,
好废,0.6,harassment,使用'好废'表达负面评价，带有贬损意味，属于侮辱性言论。,0.9,False,好废,processed_comments_weibo_4000.csv,2025-03-26 13:25:47+08:00,
真不知道,0.3,无,评论内容仅为'真不知道'，不包含任何侮辱、威胁、歧视或煽动性言论。,0.95,False,真不知道,processed_comments_weibo_4000.csv,2025-03-26 13:22:50+08:00,
工资这么低，还敢结婚？,0.6,harassment,该评论包含带有侮辱性的言论，质疑他人婚姻选择，带有贬低和攻击性。,0.9,False,工资这么低，还敢结婚？,processed_comments_weibo_4000.csv,2025-03-26 16:25:22+08:00,
那三线农村的是不是都该死,0.9,harassment,直接使用‘该死’等侮辱性词汇，带有明显的威胁和攻击性，对特定群体进行人身攻击。,0.95,False,那三线农村的是不是都该死,processed_comments_weibo_4000.csv,2025-03-27 07:55:48+08:00,
夫妻应该共同分担才幸福,0.3,无,该评论表达了一种对夫妻关系期望，虽然可能带有一定的指责意味，但并未包含直接的侮辱、威胁、歧视或煽动性言论。它更像是一种建议或评论。,0.9,False,夫妻应该共同分担才幸福,processed_comments_weibo_4000.csv,2025-03-26 14:11:07+08:00,
共同努力，夫妻间的关系才能更加均衡和稳定,0.3,无,该评论表达了夫妻关系平衡稳定的观点，不包含任何侮辱、威胁、歧视或煽动性内容。,0.95,False,共同努力，夫妻间的关系才能更加均衡和稳定,processed_comments_weibo_4000.csv,2025-03-26 14:11:06+08:00,
这个的确需要老公的心理足够强大，而且老公很勤快愿意做家庭服务方，女方比较喜欢事业，两个人心思也要单纯，互相欣赏，各取所需，都被照顾的很好，各自还有足够的空间，有时候会有些生气，但是男的足够心理强大，根本无所谓，其实大多数时间，生活的蛮舒服的。而且男方还要有自己的爱好。,0.6,harassment,虽然没有直接的侮辱或威胁，但评论隐含地将女性描述为‘喜欢事业’，并暗示其‘比较’于男性存在缺陷，带有贬低意味，属于一种带有轻微侮辱和贬低意味的言论，属于网络暴力的一种形式。,0.9,False,这个的确需要老公的心理足够强大，而且老公很勤快愿意做家庭服务方[嘻嘻]，女方比较喜欢事业，两个人心思也要单纯，互相欣赏，各取所需，都被照顾的很好，各自还有足够的空间，有时候会有些生气，但是男的足够心理强大，根本无所谓，其实大多数时间，生活的蛮舒服的。而且男方还要有自己的爱好。,processed_comments_weibo_4000.csv,2025-03-26 20:50:06+08:00,
